gene	abs_delta_pool	instability_score	pooled_rank	instability_rank	rank_displacement	masked
RvY_14380-1	0.0936237272893834	0.149462263027378	12145	12257	-112	FALSE
RvY_11377-1	0.327588808962414	0.149451160099655	6129	12258	-6129	FALSE
RvY_15974-1	0.124017257212539	0.149420809926757	11262	12259	-997	FALSE
RvY_03367-1	0.264170522830818	0.149403531667022	7562	12260	-4698	FALSE
RvY_02788-1	0.0245323342476373	0.14937747317705	14435	12261	2174	FALSE
RvY_14573-1	0.292864408578749	0.149315649198351	6887	12262	-5375	FALSE
RvY_01197-1	1.48471933760697	0.149214598620625	53	12263	-12210	FALSE
RvY_17284	0.140614510374045	0.149199668473905	10747	12264	-1517	FALSE
RvY_06473	0.112269660606191	0.149175805327368	11593	12265	-672	FALSE
RvY_13166-1	0.53069154014594	0.149146546785972	2969	12266	-9297	FALSE
RvY_08461-1	0.588919291715798	0.148865459383106	2387	12267	-9880	FALSE
RvY_03048-1	0.147642805786519	0.148820653882907	10560	12268	-1708	FALSE
RvY_02614-1	0.404527134982731	0.148809410331772	4703	12269	-7566	FALSE
RvY_01755-1	0.666347027447776	0.148769055850019	1761	12270	-10509	FALSE
RvY_13105-1	0.368673523038772	0.148764553910239	5303	12271	-6968	FALSE
RvY_07112-1	0.092863790248721	0.148756021380725	12168	12272	-104	FALSE
RvY_04252-1	0.348708749780529	0.148736315139951	5692	12273	-6581	FALSE
RvY_12501-1	0.699933313868277	0.148706098363799	1554	12274	-10720	FALSE
RvY_01438-1	0.437664476084003	0.14870286863029	4183	12275	-8092	FALSE
RvY_15932-1	0.556518474858132	0.148674343090803	2678	12276	-9598	FALSE
RvY_18762-1	0.528801019947629	0.14862761668366	2986	12277	-9291	FALSE
RvY_15815-1	0.0227999728822477	0.148612181296438	14486	12278	2208	FALSE
RvY_17548-1	0.469710265716858	0.148611786398752	3707	12279	-8572	FALSE
RvY_03549-1	0.267100033222732	0.148571036663078	7490	12280	-4790	FALSE
RvY_04072-1	0.235322323284988	0.148529417948344	8222	12281	-4059	FALSE
RvY_17530-1	0.563136146162533	0.1485082656083	2618	12282	-9664	FALSE
RvY_05517-1	0.563841081598408	0.148442209003408	2611	12283	-9672	FALSE
RvY_12237-1	0.0630188082838403	0.148356777834874	13158	12284	874	FALSE
RvY_18026-1	0.0976586601560463	0.148348207115907	12026	12285	-259	FALSE
RvY_01886-1	0.137140792326446	0.148274860186311	10849	12286	-1437	FALSE
RvY_01236-1	0.690163485293642	0.148272762219636	1620	12287	-10667	FALSE
RvY_03407-1	0.0107776224364899	0.148052680350839	14865	12288	2577	FALSE
RvY_16321-1	0.455991812692173	0.14802947876038	3916	12289	-8373	FALSE
RvY_04154-1	0.107346205277404	0.148027994747441	11732	12290	-558	FALSE
RvY_06042-1	0.504379411830129	0.148027690058731	3256	12291	-9035	FALSE
RvY_06746-1	0.1360857223906	0.147945281670862	10884	12292	-1408	FALSE
RvY_08951-1	0.238726624261607	0.147920168428024	8129	12293	-4164	FALSE
RvY_01432-1	0.0823396202357873	0.147899263685351	12514	12294	220	FALSE
RvY_13981-1	0.382252068607996	0.1478817615933	5069	12295	-7226	FALSE
RvY_10312-1	0.200662458635576	0.14786291536196	9090	12296	-3206	FALSE
RvY_08785-1	0.644341194689526	0.147783102779005	1927	12297	-10370	FALSE
RvY_09453-1	0.22286472887378	0.14777417617191	8527	12298	-3771	FALSE
RvY_01856-1	0.0945029858650948	0.14777224938345	12118	12299	-181	FALSE
RvY_07518-1	0.845468687477893	0.147732811236416	879	12300	-11421	FALSE
RvY_04326-1	0.0836582193836541	0.147709043599265	12477	12301	176	FALSE
RvY_18145-1	0.225981757799983	0.147699406574888	8452	12302	-3850	FALSE
RvY_13941-1	0.11213285307846	0.147656170050858	11598	12303	-705	FALSE
RvY_17829-1	0.0657591588930266	0.147649692624707	13080	12304	776	FALSE
RvY_04460-1	0.367917581832677	0.147590237588842	5320	12305	-6985	FALSE
RvY_13041	0.318408536654103	0.147555611452839	6330	12306	-5976	FALSE
RvY_00756-1	0.898123759872884	0.147533426868022	714	12307	-11593	FALSE
RvY_05686	0.189808633379787	0.147469781421979	9383	12308	-2925	FALSE
RvY_05189-1	0.21518742319477	0.147437109353572	8726	12309	-3583	FALSE
RvY_00695-1	0.179787461784202	0.147398054044861	9658	12310	-2652	FALSE
RvY_18400-1	0.204395107050718	0.147397056161782	8990	12311	-3321	FALSE
RvY_16350-1	0.646727458603763	0.147388810190545	1908	12312	-10404	FALSE
RvY_08452-1	0.21178653607531	0.147366438469524	8800	12313	-3513	FALSE
RvY_17370-1	0.0809108901982771	0.147307700161334	12569	12314	255	FALSE
RvY_12386-1	0.0148705234206989	0.147234440897863	14735	12315	2420	FALSE
RvY_15558-1	0.409298989036023	0.147172676473183	4626	12316	-7690	FALSE
RvY_02645-1	0.888631579713863	0.147126109106529	744	12317	-11573	FALSE
RvY_07451-1	0.569066084635129	0.147059530398607	2570	12318	-9748	FALSE
RvY_18804-1	0.724365679221148	0.147044809771014	1424	12319	-10895	FALSE
RvY_12996-1	0.128848923866549	0.147013656978702	11105	12320	-1215	FALSE
RvY_05277-1	0.137639617216062	0.147002953161637	10837	12321	-1484	FALSE
RvY_13922-1	0.00496793757621283	0.146975417969877	15046	12322	2724	FALSE
RvY_10195-1	0.208779418860269	0.146889441417738	8890	12323	-3433	FALSE
RvY_09275-1	0.248236452053318	0.146800615701911	7909	12324	-4415	FALSE
RvY_11122-1	0.310536334757395	0.146761246503733	6480	12325	-5845	FALSE
RvY_09167-1	0.253324971596852	0.146750120156534	7810	12326	-4516	FALSE
RvY_04955-1	0.467184357918709	0.14673889926286	3745	12327	-8582	FALSE
RvY_01922-1	0.32460879773789	0.146599802277807	6186	12328	-6142	FALSE
RvY_16026-1	0.0830268450337668	0.146594273262744	12498	12329	169	FALSE
RvY_17835-1	0.0827451123383183	0.146508535697188	12501	12330	171	FALSE
RvY_07463-1	0.0506597544608791	0.146381521901809	13571	12331	1240	FALSE
RvY_10688-1	0.307861399267075	0.146269035295928	6543	12332	-5789	FALSE
RvY_03396	0.676136867356358	0.146266672934716	1709	12333	-10624	FALSE
RvY_08709-1	0.354759880485003	0.146250722310077	5557	12334	-6777	FALSE
RvY_06633-1	0.453458262438469	0.146195053115005	3943	12335	-8392	FALSE
RvY_05114-1	0.0312923321189107	0.146176395246298	14205	12336	1869	FALSE
RvY_07192	0.276317413245552	0.146176344885999	7274	12337	-5063	FALSE
RvY_03063-1	0.205778879081565	0.14613381126747	8948	12338	-3390	FALSE
RvY_00233-1	0.167505506128497	0.146114733059689	10019	12339	-2320	FALSE
RvY_04453-1	0.821327109400672	0.146074929920398	996	12340	-11344	FALSE
RvY_09800-1	0.290032846708156	0.146074609156663	6961	12341	-5380	FALSE
RvY_10150-1	0.132131599015443	0.146064723289337	10994	12342	-1348	FALSE
RvY_17307-1	0.300909880361128	0.146020376964625	6700	12343	-5643	FALSE
RvY_04486-1	0.115114185733122	0.145994137886195	11521	12344	-823	FALSE
RvY_11570-1	0.347568412911768	0.14598489787388	5725	12345	-6620	FALSE
RvY_15321-1	0.220095572399915	0.145979652539519	8608	12346	-3738	FALSE
RvY_09344-1	0.0961131305531016	0.145922996628905	12075	12347	-272	FALSE
RvY_14147-1	0.0955317040787875	0.145921545857667	12091	12348	-257	FALSE
RvY_01623-1	0.212398376480429	0.145918065049146	8787	12349	-3562	FALSE
RvY_16833-1	0.0290383387088093	0.145862790396491	14286	12350	1936	FALSE
RvY_04918-1	0.404242018562181	0.145706147887605	4707	12351	-7644	FALSE
RvY_12532-1	0.515844852540197	0.145674845091033	3114	12352	-9238	FALSE
RvY_14306-1	0.286084373139017	0.14564664116791	7045	12353	-5308	FALSE
RvY_07580-1	0.131800271837774	0.145639937718135	11007	12354	-1347	FALSE
RvY_06909-1	0.0824125843094938	0.14550971917145	12511	12355	156	FALSE
RvY_07703-1	0.353313173839526	0.145467416248783	5591	12356	-6765	FALSE
RvY_09208-1	0.644503651562858	0.14533300322242	1925	12357	-10432	FALSE
RvY_13438-1	0.0838641338584489	0.145323471059044	12462	12358	104	FALSE
RvY_04908-1	0.339692038354357	0.145276736344035	5871	12359	-6488	FALSE
RvY_02812-1	0.0375797509813269	0.145138788935153	13985	12360	1625	FALSE
RvY_01039	0.391127270074236	0.145078583258317	4905	12361	-7456	FALSE
RvY_09937-1	0.264537710858975	0.145066747840409	7549	12362	-4813	FALSE
RvY_08868-1	0.588351688504433	0.145033888911265	2393	12363	-9970	FALSE
RvY_10598-1	0.115703708872335	0.144996406020587	11503	12364	-861	FALSE
RvY_00918-1	0.342883329149659	0.144975537536361	5811	12365	-6554	FALSE
RvY_07301-1	0.486696611450787	0.144969493379882	3498	12366	-8868	FALSE
RvY_18545-1	0.558849269964391	0.144933658493767	2657	12367	-9710	FALSE
RvY_11779-1	0.090011582469387	0.144800772267695	12257	12368	-111	FALSE
RvY_17527-1	0.826541227999776	0.144768581930047	972	12369	-11397	FALSE
RvY_00864-1	0.239255272964186	0.144749816739163	8118	12370	-4252	FALSE
RvY_10669-1	0.722808902880788	0.144745248409392	1431	12371	-10940	FALSE
RvY_16996-1	0.294735692035742	0.144676408521969	6841	12372	-5531	FALSE
RvY_10260-1	0.645717986911652	0.144615944625386	1916	12373	-10457	FALSE
RvY_10217-1	0.33807843517989	0.144551490657801	5904	12374	-6470	FALSE
RvY_01255-1	0.195932177023789	0.144539554351036	9228	12375	-3147	FALSE
RvY_15730-1	0.433815982276041	0.144452352790674	4238	12376	-8138	FALSE
RvY_11703-1	0.0980501325432117	0.144427242668305	12017	12377	-360	FALSE
RvY_11324-1	0.222620596200549	0.144375210838412	8539	12378	-3839	FALSE
RvY_00921-1	0.692006496127767	0.14426353132571	1605	12379	-10774	FALSE
RvY_07177-1	0.0982572030221807	0.144007540624161	12011	12380	-369	FALSE
RvY_18993-1	0.397164674796532	0.143991106450715	4812	12381	-7569	FALSE
RvY_17152	0.420555461445943	0.143945499147684	4453	12382	-7929	FALSE
RvY_12403-1	0.45782269346636	0.143936954089315	3888	12383	-8495	FALSE
RvY_15825-1	0.264284724981012	0.143848640420101	7556	12384	-4828	FALSE
RvY_06774-1	0.171504169476189	0.143734661651936	9896	12385	-2489	FALSE
RvY_12310-1	0.0517460408318513	0.143696426916471	13536	12386	1150	FALSE
RvY_01327-1	0.217135310913333	0.143690980662659	8671	12387	-3716	FALSE
RvY_13183-1	0.0687206647082963	0.143615227189372	12976	12388	588	FALSE
RvY_17773-1	0.475352277516733	0.143529992647716	3634	12389	-8755	FALSE
RvY_17716-1	0.0296044430749376	0.143506411117217	14269	12390	1879	FALSE
RvY_14070-1	0.0916707686440574	0.143428523366087	12203	12391	-188	FALSE
RvY_09663	0.587768967394641	0.143306096338697	2399	12392	-9993	FALSE
RvY_16451-1	0.0261744048455714	0.143296983535624	14388	12393	1995	FALSE
RvY_00648-1	0.402518190688804	0.143219402833866	4736	12394	-7658	FALSE
RvY_06829-1	0.0822919168997851	0.142980060731789	12516	12395	121	FALSE
RvY_08132-1	0.36784848112038	0.142968846102727	5322	12396	-7074	FALSE
RvY_11348-1	0.753149291857429	0.142923637259122	1284	12397	-11113	FALSE
RvY_04465-1	0.128192232718691	0.142909061076523	11129	12398	-1269	FALSE
RvY_18258-1	0.12264893883993	0.142892854837017	11304	12399	-1095	FALSE
RvY_05998-1	0.328615974914172	0.142892333597772	6109	12400	-6291	FALSE
RvY_11556-1	0.0956454182964661	0.142828158890502	12088	12401	-313	FALSE
RvY_15445-1	0.775489690164612	0.142649722688674	1180	12402	-11222	FALSE
RvY_11710-1	0.576280953915994	0.142454670571176	2497	12403	-9906	FALSE
RvY_13089-1	0.288978657810502	0.142433241857197	6988	12404	-5416	FALSE
RvY_02775-1	0.0768713991006909	0.142308602145054	12699	12405	294	FALSE
RvY_19342-1	0.165970917061311	0.142249533831719	10058	12406	-2348	FALSE
RvY_10302-1	0.257292315220156	0.142138062360028	7718	12407	-4689	FALSE
RvY_10112	0.608927218037325	0.142122029950971	2207	12408	-10201	FALSE
RvY_17082-1	0.433321815325904	0.141981292257394	4249	12409	-8160	FALSE
RvY_06262-1	0.777488437180208	0.141964933380596	1170	12410	-11240	FALSE
RvY_18228-1	0.0602590906265892	0.141859942516763	13241	12411	830	FALSE
RvY_06084-1	0.198334539659178	0.141791769255434	9162	12412	-3250	FALSE
RvY_12353-1	0.321975596963288	0.141755194624902	6242	12413	-6171	FALSE
RvY_15021-1	0.0695729513860091	0.141672900604435	12946	12414	532	FALSE
RvY_08810	0.612065049784525	0.141615043416074	2176	12415	-10239	FALSE
RvY_04969-1	0.195575399749366	0.14153606743331	9246	12416	-3170	FALSE
RvY_13558-1	0.250628996209918	0.141526615765599	7862	12417	-4555	FALSE
RvY_14539-1	0.122537611906992	0.141480080071019	11306	12418	-1112	FALSE
RvY_02199-1	0.377256404869332	0.141464702148459	5158	12419	-7261	FALSE
RvY_18523-1	0.89899118048467	0.141458407872508	709	12420	-11711	FALSE
RvY_12392-1	0.0142753514439731	0.141436460337759	14758	12421	2337	FALSE
RvY_16814-1	0.592011831273086	0.141298496788956	2357	12422	-10065	FALSE
RvY_01218-1	0.153919807775465	0.141195063920581	10365	12423	-2058	FALSE
RvY_15907-1	0.41703030488158	0.141120865948759	4500	12424	-7924	FALSE
RvY_04675-1	0.0706421110410211	0.141068421193447	12911	12425	486	FALSE
RvY_06234-1	0.0769394795966507	0.141030090076239	12697	12426	271	FALSE
RvY_18847-1	0.502809698940531	0.141010619774206	3271	12427	-9156	FALSE
RvY_13178-1	0.216085965429654	0.140915861939652	8703	12428	-3725	FALSE
RvY_16965-1	0.143777808067508	0.140880457745351	10662	12429	-1767	FALSE
RvY_02556	0.0289358468485901	0.140777659659501	14292	12430	1862	FALSE
RvY_18073-1	0.0699237545168039	0.140688747423406	12935	12431	504	FALSE
RvY_16942	0.321685622920008	0.140602971484924	6248	12432	-6184	FALSE
RvY_16503-1	0.362528643475853	0.140566447966386	5431	12433	-7002	FALSE
RvY_16757-1	0.176155926022122	0.140557524335738	9760	12434	-2674	FALSE
RvY_17758-1	0.503959085074447	0.14054259102067	3260	12435	-9175	FALSE
RvY_15216-1	0.93149561989847	0.140537502306141	614	12436	-11822	FALSE
RvY_00817	0.521965868980237	0.140438392103874	3048	12437	-9389	FALSE
RvY_18167-1	0.573759118651124	0.140405723975296	2523	12438	-9915	FALSE
RvY_03753-1	0.0546549617695984	0.140298147154518	13443	12439	1004	FALSE
RvY_05503-1	0.458703992969022	0.140293784482503	3874	12440	-8566	FALSE
RvY_00732-1	0.0154225854943206	0.140264081064637	14720	12441	2279	FALSE
RvY_04344-1	0.00664859499872339	0.140246147305841	14994	12442	2552	FALSE
RvY_11666-1	0.211654550493148	0.140191505913992	8804	12443	-3639	FALSE
RvY_02879-1	0.427740504598591	0.140164857648705	4343	12444	-8101	FALSE
RvY_13526	0.180480078159372	0.140064802258907	9632	12445	-2813	FALSE
RvY_15455-1	0.316370866709756	0.139928615515112	6375	12446	-6071	FALSE
RvY_03141-1	0.540775800983771	0.139893777107733	2844	12447	-9603	FALSE
RvY_07446-1	0.137752518028273	0.13984279858221	10833	12448	-1615	FALSE
RvY_12500-1	0.850421401735114	0.139808969373974	856	12449	-11593	FALSE
RvY_00202	0.145622675836161	0.139794448409247	10620	12450	-1830	FALSE
RvY_03657	0.186998845141527	0.139793782499353	9456	12451	-2995	FALSE
RvY_15212-1	0.164637812951042	0.139678354434691	10094	12452	-2358	FALSE
RvY_19177	0.0555567043543555	0.139621277567378	13416	12453	963	FALSE
RvY_17887-1	0.272173920847779	0.139604360734925	7368	12454	-5086	FALSE
RvY_18611-1	0.00366375242294836	0.139484765500718	15080	12455	2625	FALSE
RvY_01410-1	0.0820204641361979	0.13943915415953	12532	12456	76	FALSE
RvY_10002	0.116832848326114	0.139410173184977	11464	12457	-993	FALSE
RvY_01786	0.266311240451722	0.139406834957565	7508	12458	-4950	FALSE
RvY_05833	0.492621557374061	0.139406670012712	3411	12459	-9048	FALSE
RvY_19561-2	0.426751931534415	0.139314890940896	4353	12460	-8107	FALSE
RvY_18212-1	0.895128732523223	0.13920879876665	724	12461	-11737	FALSE
RvY_02424-1	0.152413616749604	0.139123585258006	10411	12462	-2051	FALSE
RvY_10154-1	0.565549821587499	0.139103830729423	2592	12463	-9871	FALSE
RvY_18106-1	0.0421701187718302	0.139002678286194	13826	12464	1362	FALSE
RvY_11386	0.941911363029693	0.139000870821577	593	12465	-11872	FALSE
RvY_00803-1	0.0988082072191876	0.138928642914567	11997	12466	-469	FALSE
RvY_17878	0.680271629029654	0.138892080572508	1671	12467	-10796	FALSE
RvY_00093-1	0.301265421321234	0.138846660338772	6690	12468	-5778	FALSE
RvY_18016-1	0.51482167606161	0.138803228446722	3128	12469	-9341	FALSE
RvY_18970-1	0.350676185504172	0.138788039381009	5648	12470	-6822	FALSE
RvY_08508	0.394738404468473	0.138779473869828	4853	12471	-7618	FALSE
RvY_01979-1	0.205329095988015	0.138533569807737	8958	12472	-3514	FALSE
RvY_05715	0.0281535148254086	0.138499385767458	14320	12473	1847	FALSE
RvY_17095-1	0.195705727121545	0.138380280352501	9240	12474	-3234	FALSE
RvY_13427-1	0.300644368502391	0.138371387802357	6707	12475	-5768	FALSE
RvY_11481-1	0.610953961014789	0.138331882936648	2189	12476	-10287	FALSE
RvY_16731	0.166198763448001	0.138327547477023	10050	12477	-2427	FALSE
RvY_11333-1	0.417859869791929	0.13829543521215	4492	12478	-7986	FALSE
RvY_02997	0.277524729412305	0.138283319314036	7243	12479	-5236	FALSE
RvY_16974-1	0.0558901305519708	0.138260550764266	13405	12480	925	FALSE
RvY_07802	0.101144338363964	0.138231611466554	11931	12481	-550	FALSE
RvY_05045-1	0.352500801456901	0.138216147440286	5611	12482	-6871	FALSE
RvY_00685-1	0.158314797886566	0.138187277814306	10247	12483	-2236	FALSE
RvY_15551-1	0.0459819394787164	0.138020100889099	13720	12484	1236	FALSE
RvY_07829-1	0.193136479746077	0.137996734908307	9296	12485	-3189	FALSE
RvY_08728	0.331663790131758	0.137972471622839	6046	12486	-6440	FALSE
RvY_00671-1	0.47983605821368	0.137795748480014	3577	12487	-8910	FALSE
RvY_09443-1	0.244860767119989	0.137584373019071	7978	12488	-4510	FALSE
RvY_06183-1	0.115893719560336	0.137577135941773	11495	12489	-994	FALSE
RvY_07838-1	0.303547533476588	0.137481658269154	6642	12490	-5848	FALSE
RvY_08151-1	0.0648737357818821	0.137453088787716	13113	12491	622	FALSE
RvY_04518-1	0.281336812221084	0.137410666795473	7145	12492	-5347	FALSE
RvY_04002-1	0.355935470798106	0.137258096625452	5535	12493	-6958	FALSE
RvY_16183-1	0.379232750646954	0.137245096369915	5120	12494	-7374	FALSE
RvY_05827-1	0.18774972300102	0.137205692882359	9428	12495	-3067	FALSE
RvY_07801-1	0.81908373826588	0.137202353489383	1004	12496	-11492	FALSE
RvY_01068-1	0.116424830135017	0.137161649366968	11474	12497	-1023	FALSE
RvY_16266-1	0.33560038902205	0.137152632348009	5962	12498	-6536	FALSE
RvY_18125-1	0.356510911113574	0.137133151960025	5527	12499	-6972	FALSE
RvY_09399-1	0.0110958528371601	0.137121905156237	14854	12500	2354	FALSE
RvY_03242-1	0.332077067896909	0.137067116776076	6034	12501	-6467	FALSE
RvY_04720-1	0.540528397415652	0.137035721212968	2847	12502	-9655	FALSE
RvY_08338-1	0.132287348219735	0.136996503166126	10988	12503	-1515	FALSE
RvY_08025-1	0.115524772018592	0.136934466941878	11511	12504	-993	FALSE
RvY_07842-1	0.469099491576701	0.136779514178013	3716	12505	-8789	FALSE
RvY_04023-1	0.029979793397537	0.136767724461024	14251	12506	1745	FALSE
RvY_08412-1	0.193823371138244	0.136715012899563	9282	12507	-3225	FALSE
RvY_01589-1	0.0774256924223202	0.136704738183159	12680	12508	172	FALSE
RvY_09719-1	0.238316399296215	0.13670061362369	8143	12509	-4366	FALSE
RvY_01070-1	0.272816783874085	0.136663057160761	7359	12510	-5151	FALSE
RvY_16007	0.376542145309317	0.136622987370159	5163	12511	-7348	FALSE
RvY_00820-1	0.0999983923181036	0.136621576018151	11966	12512	-546	FALSE
RvY_12115-1	0.0795912360559647	0.136483725095694	12608	12513	95	FALSE
RvY_08024-1	0.0798948371388883	0.136450684873125	12598	12514	84	FALSE
RvY_01760-1	0.244577775183235	0.136380541197988	7987	12515	-4528	FALSE
RvY_06958-1	0.232894598872216	0.136338896421659	8281	12516	-4235	FALSE
RvY_15675-1	0.0509832588153216	0.136315755347967	13562	12517	1045	FALSE
RvY_14634-1	0.0878834770074537	0.136292898856168	12328	12518	-190	FALSE
RvY_19254-1	0.0918179778332764	0.136235309166629	12197	12519	-322	FALSE
RvY_10234	0.439894874272034	0.136222055009991	4139	12520	-8381	FALSE
RvY_08262-1	0.281071770027338	0.136198896017455	7154	12521	-5367	FALSE
RvY_13219-1	0.289077521860525	0.136182627545614	6986	12522	-5536	FALSE
RvY_18282-1	0.271900989005539	0.136161270218962	7375	12523	-5148	FALSE
RvY_01050-1	0.833296205638489	0.136113403170107	938	12524	-11586	FALSE
RvY_13008-1	0.0670834713326771	0.136103238913214	13028	12525	503	FALSE
RvY_12998	0.190321926698281	0.136079944483907	9370	12526	-3156	FALSE
RvY_00688-1	0.000716128815440698	0.13604095613223	15158	12527	2631	FALSE
RvY_01490	0.523600785873049	0.136032624427057	3028	12528	-9500	FALSE
RvY_11383-1	0.174615166324044	0.13602546076601	9803	12529	-2726	FALSE
RvY_04366-1	0.0488768051435145	0.135996904182857	13628	12530	1098	FALSE
RvY_08720-1	0.223223141580018	0.135961755874358	8517	12531	-4014	FALSE
RvY_14432-1	0.0820736971244145	0.135929913356222	12529	12532	-3	FALSE
RvY_07049-1	0.0769700883029154	0.135900312159836	12696	12533	163	FALSE
RvY_18854-1	0.279978713373948	0.135739052986973	7175	12534	-5359	FALSE
RvY_05921-1	0.0607096205763797	0.13545155016792	13228	12535	693	FALSE
RvY_03978	0.242180075168074	0.135418479262636	8051	12536	-4485	FALSE
RvY_13713-1	0.596584887887135	0.135351492563362	2315	12537	-10222	FALSE
RvY_09894-1	0.098239356592881	0.135315942743905	12013	12538	-525	FALSE
RvY_08657-1	0.353815855396135	0.135240774423129	5585	12539	-6954	FALSE
RvY_00690	0.529797504999319	0.135088653304553	2977	12540	-9563	FALSE
RvY_09572-1	0.0174687198518289	0.135074211375046	14648	12541	2107	FALSE
RvY_10477-1	0.546301904501931	0.135039671015206	2782	12542	-9760	FALSE
RvY_00809-1	0.0705592045997392	0.13498914931472	12914	12543	371	FALSE
RvY_15977-1	0.787618111273716	0.134958060258163	1129	12544	-11415	FALSE
RvY_09606-1	0.381343761071472	0.134932809176869	5085	12545	-7460	FALSE
RvY_03244	0.303116842720312	0.134822180425828	6653	12546	-5893	FALSE
RvY_03215-1	0.95632564521145	0.134692249021754	552	12547	-11995	FALSE
RvY_08572-1	0.116928512417264	0.134650779216222	11459	12548	-1089	FALSE
RvY_12551-1	0.917120389563634	0.134644284939953	653	12549	-11896	FALSE
RvY_07648-1	0.145892910915702	0.134641708426785	10608	12550	-1942	FALSE
RvY_03806-1	0.0366687599400413	0.134536629078194	14021	12551	1470	FALSE
RvY_08465-1	0.00620160696469352	0.134365580386496	15010	12552	2458	FALSE
RvY_15674-1	0.277182450216029	0.134298332598479	7253	12553	-5300	FALSE
RvY_17562-1	0.0836613048097377	0.134255194759489	12476	12554	-78	FALSE
RvY_12498	0.562317270398542	0.134242555754828	2626	12555	-9929	FALSE
RvY_11349	0.23630247033632	0.134228728075611	8201	12556	-4355	FALSE
RvY_10541-1	0.0276362145545761	0.134204851294557	14337	12557	1780	FALSE
RvY_12481-1	0.274818116870202	0.134110655150966	7307	12558	-5251	FALSE
RvY_00666-1	0.319486474193583	0.13410238765876	6308	12559	-6251	FALSE
RvY_15852-1	1.21053819949599	0.134085532443134	189	12560	-12371	FALSE
RvY_18792-1	0.0759159078782661	0.134039024847563	12723	12561	162	FALSE
RvY_15834-1	0.0296856972598221	0.134017297492892	14266	12562	1704	FALSE
RvY_06480-1	0.410578464942872	0.133939739442055	4591	12563	-7972	FALSE
RvY_11834-1	0.014082317088044	0.133935062040321	14761	12564	2197	FALSE
RvY_02647	0.288577663523669	0.133921515928334	6997	12565	-5568	FALSE
RvY_15609	0.534963181249109	0.133919447194437	2921	12566	-9645	FALSE
RvY_05883-1	0.0910454080543968	0.133910197937052	12223	12567	-344	FALSE
RvY_19393-1	0.356869697313022	0.13380755522687	5519	12568	-7049	FALSE
RvY_18679-1	0.635980074204198	0.13380171521788	1986	12569	-10583	FALSE
RvY_07778-1	0.566820663761023	0.133665565240129	2586	12570	-9984	FALSE
RvY_14842-1	0.18285892581078	0.133615529845736	9565	12571	-3006	FALSE
RvY_03292-1	0.480920232161075	0.133580425670111	3563	12572	-9009	FALSE
RvY_13975	0.356933115227008	0.13355205301196	5517	12573	-7056	FALSE
RvY_06026-1	0.275936301838367	0.133511546787966	7286	12574	-5288	FALSE
RvY_19160	0.335064611930221	0.133477701882706	5978	12575	-6597	FALSE
RvY_17797	0.700437648440964	0.133270041902468	1549	12576	-11027	FALSE
RvY_04870	0.144111650015436	0.13319545304813	10654	12577	-1923	FALSE
RvY_17477-1	0.236826169309756	0.133186102512187	8188	12578	-4390	FALSE
RvY_08086-1	0.151048332855012	0.133090019589955	10467	12579	-2112	FALSE
RvY_09145-1	0.331713939602543	0.133054331676799	6044	12580	-6536	FALSE
RvY_07201-1	0.272930733970256	0.133007896745317	7354	12581	-5227	FALSE
RvY_06405-1	0.496239897681921	0.132882827563055	3364	12582	-9218	FALSE
RvY_15103	0.452172610516731	0.132872239897087	3965	12583	-8618	FALSE
RvY_02434-1	0.189540225712019	0.132852634090731	9389	12584	-3195	FALSE
RvY_08653-1	0.0316175144696835	0.132848562398018	14193	12585	1608	FALSE
RvY_04950-1	0.250387771436409	0.132835843586776	7864	12586	-4722	FALSE
RvY_13311-1	0.308242662869916	0.132792696439042	6536	12587	-6051	FALSE
RvY_09790-1	0.613690453084558	0.132778934634771	2155	12588	-10433	FALSE
RvY_13194-1	0.371216457362065	0.132744760571944	5259	12589	-7330	FALSE
RvY_05173	0.377813731857129	0.132668594010998	5144	12590	-7446	FALSE
RvY_01138-1	0.268282738665142	0.132638916009624	7461	12591	-5130	FALSE
RvY_11225-1	0.275109828189405	0.132611042025884	7296	12592	-5296	FALSE
RvY_04504-1	0.828774350325329	0.132564759870536	961	12593	-11632	FALSE
RvY_12077	1.35300553663591	0.132540487595571	103	12594	-12491	FALSE
RvY_11680-1	0.282646270524344	0.132502587609343	7121	12595	-5474	FALSE
RvY_16742	0.285738700153601	0.132477355477256	7054	12596	-5542	FALSE
RvY_11889	0.0483461966004448	0.132459507666138	13643	12597	1046	FALSE
RvY_11060-1	0.135971811985181	0.132430763846732	10888	12598	-1710	FALSE
RvY_17953-1	0.317037615949978	0.132396482179376	6363	12599	-6236	FALSE
RvY_14024-1	0.185188281946033	0.132369863836634	9510	12600	-3090	FALSE
RvY_07939-1	0.155187515315708	0.132297472217336	10327	12601	-2274	FALSE
RvY_08799	0.172651996532901	0.13228888400176	9864	12602	-2738	FALSE
RvY_05908-1	0.292027406103953	0.132177184187195	6910	12603	-5693	FALSE
RvY_14692	0.0895868758495038	0.132174190501399	12272	12604	-332	FALSE
RvY_05625-1	0.173373783751531	0.13209088691013	9840	12605	-2765	FALSE
RvY_05445-1	0.136911404066806	0.132044597192403	10854	12606	-1752	FALSE
RvY_13765-1	0.0747708042133777	0.132017201189245	12760	12607	153	FALSE
RvY_14592-1	0.0527286239360159	0.131720452333912	13500	12608	892	FALSE
RvY_16840-1	0.286705506645898	0.131618418630702	7025	12609	-5584	FALSE
