gene	n_timepoints	delta_pool	hetero_gap	discordance	instability_score	var_proxy
RvY_07703-1	8	-0.356069796079249	0.45106101958004	0	0.45106101958004	0.0229800476103516
RvY_07704	8	0.778947351453257	0.925858415531378	0	0.925858415531378	0.100505413324268
RvY_07705	8	0.170418652980608	0.384497228655554	0	0.384497228655554	0.0232453946487294
RvY_07706-1	8	-0.0687443755562046	0.597410090411388	0.25	0.746762613014234	0.0321226093475933
RvY_07708-1	8	-0.0641871886371486	0.311103107025606	0.5	0.466654660538409	0.0138175797625344
RvY_07710-1	8	0.172901539884727	0.297226610070139	0	0.297226610070139	0.0128529282537734
RvY_07711-1	8	0.451259003689195	0.750265040211922	0.125	0.844048170238412	0.057247080568293
RvY_07712-1	8	-0.414338211026452	0.443200232050645	0	0.443200232050645	0.0243551390065723
RvY_07713-1	8	0.343603163948634	0.59685469553639	0	0.59685469553639	0.0464278617070653
RvY_07714-1	8	-0.501709314264339	0.630079349495419	0	0.630079349495419	0.0344809360446789
RvY_07715-1	8	-0.412080275729293	0.370308006731377	0	0.370308006731377	0.0197466451595998
RvY_07718-1	8	0.0670256378106246	0.845322577776739	0.25	1.05665322222092	0.0621143203203093
RvY_07719-1	8	-0.112441877670324	0.212979215465455	0	0.212979215465455	0.00776672422106089
RvY_07720-1	8	-0.0279519428264957	0.620963138256164	0.5	0.931444707384246	0.0570061122141236
RvY_07721-1	8	0.00767336173489632	0.888463340751803	0.5	1.3326950111277	0.118970603642664
RvY_07722-1	8	-0.877067023178382	0.748201487064066	0	0.748201487064066	0.0723857222860242
RvY_07723-1	8	-0.275651027441035	1.06573947557176	0.375	1.46539177891117	0.159054210351715
RvY_07724-1	8	-0.444679382607754	0.905259293069273	0	0.905259293069273	0.0889752943478492
RvY_07725-1	8	-0.32534483900028	1.15251156057878	0.25	1.44063945072347	0.200255614675214
RvY_07726-1	8	0.136182619202618	0.487135635236219	0.125	0.548027589640746	0.0218193605609686
RvY_07727	8	0.0732922886393299	0.510150219082724	0.125	0.573918996468064	0.0247642826968501
RvY_07728-1	8	0.180294835552299	1.28224702761003	0.5	1.92337054141505	0.196283976775077
RvY_07729-1	8	0.204802710363406	0.81883788947901	0.125	0.921192625663886	0.0558049705702645
RvY_07730-1	8	-0.190123742770558	0.598974876614713	0.125	0.673846736191552	0.0381110132482057
RvY_07731-1	8	-0.321176564678524	0.43130344395491	0	0.43130344395491	0.026095165508128
RvY_07732-1	8	-0.165805868664653	0.302718687363917	0	0.302718687363917	0.00939941625934981
RvY_07733-1	8	-0.0352999511321098	0.328844250168647	0.5	0.49326637525297	0.0113758809386281
RvY_07734-1	8	0.240919319854207	0.243565455577175	0	0.243565455577175	0.0117456538529133
RvY_07735-1	8	-0.0986239838007011	0.635225897748311	0.25	0.794032372185389	0.0371447216644069
RvY_07736-1	8	-0.206406593388219	1.46066400181802	0.375	2.00841300249977	0.219404360539965
RvY_07738-1	8	0.492602865383521	0.876908829968509	0	0.876908829968509	0.0992212931814931
RvY_07739-1	8	0.132329617439245	0.354100293893392	0	0.354100293893392	0.0140264097937295
RvY_07740-1	8	0.481567345160874	0.340030433973804	0	0.340030433973804	0.0108802153146185
RvY_07741	8	-0.262590350566633	0.596196747684149	0	0.596196747684149	0.0351418423767661
RvY_07742-1	8	-0.291333348363445	0.726879574110916	0.25	0.908599467638644	0.0622729300083637
RvY_07743-1	8	-0.154271499722155	1.63632278008654	0.375	2.249943822619	0.343129887097414
RvY_07744-1	8	-0.111773308577878	0.512204884660022	0.25	0.640256105825027	0.0291548444703943
RvY_07745-1	8	-0.135814039536217	0.687814724226377	0.375	0.945745245811268	0.062370125104462
RvY_07746-1	8	0.0891704930177425	0.393360436499988	0.125	0.442530491062487	0.014865517121226
RvY_07747-1	8	0.506523462516092	0.71991908307159	0	0.71991908307159	0.0571260526379876
RvY_07748-1	8	-0.454346851146278	0.78355322805217	0	0.78355322805217	0.0580657024518082
RvY_07749-1	8	-0.116398207159434	0.568417643892776	0.25	0.71052205486597	0.0427721431231905
RvY_07750-1	8	0.154056350418181	0.30385280379246	0	0.30385280379246	0.00966571324520293
RvY_07751-1	8	-0.681944661052611	0.770497721239903	0	0.770497721239903	0.0802644066556935
RvY_07752-1	8	0.15590043382767	0.499502195064941	0.25	0.624377743831176	0.0253082894974645
RvY_07753-1	8	-0.674140052074029	0.924756140755047	0	0.924756140755047	0.109762278809335
RvY_07754	8	-0.218998736310628	0.67938626082953	0.25	0.849232826036912	0.0522761096345556
RvY_07755-1	8	0.0548651158299552	0.850342448515834	0.375	1.16922086670927	0.100554133173144
RvY_07756	8	0.107658061197209	0.964208966386838	0.25	1.20526120798355	0.0890867485438168
RvY_07757-1	8	-0.2789328506061	0.876921718578748	0.125	0.986536933401091	0.069851610055879
RvY_07758-1	8	0.176382779643825	0.456304616511412	0.125	0.513342693575339	0.0164708503320006
RvY_07759-1	8	0.0464290562104909	2.03893386233431	0.375	2.80353406070968	0.316275944113961
RvY_07760-1	8	-1.56784971509475	1.21686345898947	0	1.21686345898947	0.200825969772394
RvY_07761-1	8	-0.305741817143419	0.949608406051732	0.125	1.0683094568082	0.0789666756089715
RvY_07763-1	8	0.107665940303859	0.202696191778536	0	0.202696191778536	0.00496050482254825
RvY_07764	8	0.567405002871408	1.12216391489361	0.125	1.26243440425532	0.111005074193176
RvY_07765-1	8	-0.125297229894099	0.319176862023821	0.375	0.438868185282754	0.0183393517388154
RvY_07766-1	8	-0.304142025909815	0.58232297578088	0.125	0.65511334775349	0.0443891784117159
RvY_07767-1	8	-0.107481319748904	0.692442283976869	0.25	0.865552854971086	0.0434673560407088
RvY_07768-1	8	-0.236084222900306	0.365607058013353	0	0.365607058013353	0.023445026680787
RvY_07773-1	8	0.119505289413506	0.566383449866763	0.125	0.637181381100108	0.0276459854895349
RvY_07774-1	8	-0.363943547263615	0.645556340971092	0.125	0.726250883592479	0.058166222622953
RvY_07775	8	0.013073734783473	0.690027842237723	0.5	1.03504176335658	0.0827420420580572
RvY_07776-1	8	-0.814435213852697	0.770113699083752	0	0.770113699083752	0.0563255001346602
RvY_07777-1	8	-2.00928401973689	1.869216949967	0	1.869216949967	0.37887129725291
RvY_07778-1	8	-0.891176492770819	1.41123933686476	0	1.41123933686476	0.176083537950872
RvY_07779-1	8	-0.011542427441761	0.7811839165656	0.5	1.1717758748484	0.0826177931790886
RvY_07780-1	8	-0.0384878834103281	0.51144526394769	0.375	0.703237237928073	0.0251683130163764
RvY_07781-1	8	-0.196367494014164	0.816143687652218	0.125	0.918161648608745	0.0583658306952706
RvY_07782-1	8	-0.387162030483068	0.36789529657329	0	0.36789529657329	0.0141598890285711
RvY_07783-1	8	-0.795976905707905	1.82976898089363	0.125	2.05849010350534	0.44238802374686
RvY_07784	8	-0.0498918832675663	0.470169684105167	0.5	0.705254526157751	0.0212445655611356
RvY_07785-1	8	-0.0229972727355976	0.984684534512461	0.5	1.47702680176869	0.123576128298365
RvY_07786-1	8	0.00667033580780319	0.677770200739504	0.5	1.01665530110926	0.0676352544621719
RvY_07787-1	8	0.283568930124155	0.399225875231292	0	0.399225875231292	0.0171033630652105
RvY_07788-1	8	-0.0614538199093527	1.17678747484041	0.5	1.76518121226062	0.197080186264994
RvY_07789-1	8	0.321039080932032	2.19041386991489	0.25	2.73801733739362	0.574903878937591
RvY_07790-1	8	0.135697911004086	0.440404165958064	0.125	0.495454686702822	0.0233654513462289
RvY_07792-1	8	0.270908587905421	0.350023438275985	0	0.350023438275985	0.0123863436976136
RvY_07793	8	-0.358492241418173	0.526175448326442	0	0.526175448326442	0.0327855466739296
RvY_07794-1	8	0.798932285195106	1.06759012289804	0	1.06759012289804	0.113699874990216
RvY_07795-1	8	-0.184560521759156	0.835917594531316	0.375	1.14938669248056	0.0779819209700485
RvY_07796-1	8	0.834046410095539	0.964125282849701	0	0.964125282849701	0.110636746304265
RvY_07797-1	8	0.179448596274919	0.854681367607224	0.25	1.06835170950903	0.0855818257484291
RvY_07798-1	8	0.386058441929699	0.494909073728203	0	0.494909073728203	0.0346868344618266
RvY_07799-1	8	-0.554791895864789	0.863174407279412	0	0.863174407279412	0.0806538632852352
RvY_07800-1	8	-0.506654409778204	0.343416466053261	0	0.343416466053261	0.0121164088694748
RvY_07801-1	8	0.169972121144164	0.494545211402838	0.125	0.556363362828193	0.0239420542559426
RvY_07802	8	-0.491024819630909	0.403187637256523	0	0.403187637256523	0.0268759224506984
RvY_07803-1	8	-0.827326865451739	0.540778160178818	0	0.540778160178818	0.03302334872363
RvY_07804-1	8	-0.320546903393712	0.466867009102242	0	0.466867009102242	0.0218318204022925
RvY_07805-1	8	-1.87846516578612	1.2191979671829	0	1.2191979671829	0.192415673437065
RvY_07806-1	8	-0.852244607274472	0.497357025739399	0	0.497357025739399	0.0351726593978962
RvY_07808-1	8	-0.324502772173549	0.495118539082884	0	0.495118539082884	0.0350769589390834
RvY_07809-1	8	0.462947658559056	0.643182341206671	0	0.643182341206671	0.0432235088703552
RvY_07810-1	8	-0.0448304423616207	0.250124109832256	0.25	0.31265513729032	0.0117208899841918
RvY_07811-1	8	0.0389357200061917	0.30400977973451	0.25	0.380012224668137	0.00922714553158212
RvY_07812-1	8	0.20111217288185	0.868231535754804	0.125	0.976760477724154	0.0748964385538021
RvY_07813-1	8	0.198477684009539	0.180225761617672	0	0.180225761617672	0.00368920783761957
RvY_07814-1	8	0.302535213161079	0.357835446948406	0	0.357835446948406	0.0165212516192075
RvY_07815-1	8	0.255670578094938	0.747104854021527	0.125	0.840492960774218	0.0504219136816783
RvY_07816	8	0.415717862655043	0.650693586752068	0	0.650693586752068	0.0477793659291613
RvY_07817-1	8	0.837677745646325	1.0056376605042	0	1.0056376605042	0.105033574122362
RvY_07818	8	0.244798238334096	0.361419048934704	0	0.361419048934704	0.0167217497695923
RvY_07819	8	-0.453754297181678	0.760666112373995	0	0.760666112373995	0.0574694499994661
RvY_07820-1	8	-0.132648136132315	0.756394666408218	0.375	1.0400426663113	0.0817068532651251
RvY_07821-1	8	-0.110629592403398	0.397075037355509	0.25	0.496343796694387	0.0164408945578959
RvY_07822-1	8	0.06462893386032	0.614737647056294	0.375	0.845264264702404	0.0308357325935091
RvY_07823-1	8	0.118292567876826	1.18529328999132	0.25	1.48161661248915	0.17963419945872
RvY_07824-1	8	-0.701733124831693	0.986713037529564	0	0.986713037529564	0.132578623244775
RvY_07825-1	8	-0.19625416326793	0.474163925286059	0	0.474163925286059	0.0270940190118725
RvY_07826-1	8	0.0132569347215793	0.706489942433495	0.5	1.05973491365024	0.0669831263423059
RvY_07828-1	8	0.0956277920573244	0.326497662338763	0.375	0.4489342857158	0.0169392583058926
RvY_07829-1	8	-1.15599395277044	1.04917367528565	0	1.04917367528565	0.122795957543489
RvY_07830-1	8	-1.00127890698529	1.15578274990567	0	1.15578274990567	0.112905257956721
RvY_07831	8	-0.532266300869167	1.01886704504845	0	1.01886704504845	0.136660895024073
RvY_07832-1	8	-0.381955464903813	0.420096700371658	0	0.420096700371658	0.0244401544030439
RvY_07833-1	8	0.0204443570120026	0.500694369760758	0.375	0.688454758421042	0.0292935557525465
RvY_07834-1	8	-0.413977507565603	0.717402544314802	0	0.717402544314802	0.0681313234657354
RvY_07835-1	8	-0.411655282004447	2.31842433517063	0.375	3.18783346085962	0.585441853139113
RvY_07836-1	8	-0.459853817813619	1.54591950957047	0.125	1.73915944826678	0.227973426531762
RvY_07838-1	8	0.320379768059651	0.503190970194909	0	0.503190970194909	0.0219688956230351
RvY_07839-1	8	-0.0642328224998679	0.545911002964252	0.5	0.818866504446378	0.0498752235506893
RvY_07840-1	8	0.455453198571581	0.783901854949385	0	0.783901854949385	0.0544342973900983
RvY_07841-1	8	-0.891907598187768	1.39211450799868	0	1.39211450799868	0.248510742604298
RvY_07842-1	8	0.599057854922793	0.764521357269783	0	0.764521357269783	0.0650931187167048
RvY_07843-1	8	0.24710171649214	0.431140463367687	0	0.431140463367687	0.021226624144104
RvY_07844-1	8	-0.209816876091359	0.892097530867738	0.25	1.11512191358467	0.0837678336166674
RvY_07845-1	8	0.22552793174405	0.321797841401744	0	0.321797841401744	0.0141372851812928
RvY_07846-1	8	-0.631097515478446	0.733069903934868	0	0.733069903934868	0.0648868843801105
RvY_07847	8	0.12277326797887	0.477637790866901	0.125	0.537342514725264	0.0214293347544347
RvY_07848-1	8	0.449473964403698	0.547506161571307	0	0.547506161571307	0.0448317862162129
RvY_07849	8	0.235027126822503	0.212330220515271	0	0.212330220515271	0.00597974084247336
RvY_07850-1	8	-0.407432924690891	0.575105493162057	0	0.575105493162057	0.0422159578337049
RvY_07851-1	8	0.539679313518917	0.600491109165651	0	0.600491109165651	0.0462355073265663
RvY_07852-1	8	-0.283870030799722	0.568037004533379	0.125	0.639041630100051	0.0324214149474672
RvY_07853-1	8	0.0924167986458599	0.436440609064113	0.25	0.545550761330141	0.0226829395782066
RvY_07855-1	8	0.0713474400323249	0.627171024521895	0.375	0.862360158717605	0.0331810262372063
RvY_07857-1	8	0.0464834692792433	1.05112637094298	0.25	1.31390796367873	0.0901840164437426
RvY_07860-1	8	-0.257559172243056	0.322462780527925	0	0.322462780527925	0.0202444318782414
RvY_07861-1	8	-0.139914761032569	0.563700932658593	0.125	0.634163549240917	0.0335764456901093
RvY_07862-1	8	-0.753846965244686	0.768056959088628	0	0.768056959088628	0.0697550055556374
RvY_07863-1	8	0.0907529061840058	0.736552013742494	0.375	1.01275901889593	0.0476008021283948
RvY_07864-1	8	-0.0667907533252519	0.699617125040591	0.375	0.961973546930813	0.0581147198847767
RvY_07865-1	8	-0.904916941064434	0.869948398080623	0	0.869948398080623	0.0890473862190162
RvY_07866-1	8	-1.58537490341754	1.29824742886428	0	1.29824742886428	0.153862866211944
RvY_07868-1	8	-0.0392306222381758	0.758025860056299	0.5	1.13703879008445	0.0624339441549167
RvY_07869	8	0.634378091980744	0.778769220685385	0	0.778769220685385	0.0719006220201097
RvY_07870-1	8	-0.365534931171972	0.759418276125973	0.125	0.85434556064172	0.0559930459837266
RvY_07871-1	8	-0.0439104995456431	0.430339777766973	0.25	0.537924722208716	0.0167823563685933
RvY_07873	8	0.164598550498815	0.725474582876288	0.5	1.08821187431443	0.084261276864202
RvY_07874-1	8	-0.185287561505268	0.412643217838217	0	0.412643217838217	0.0244471616550052
RvY_07876-1	8	0.746808367721962	1.66924794524894	0	1.66924794524894	0.358947821547194
RvY_07877-1	8	0.775337734069499	1.80146009041354	0.25	2.25182511301693	0.491298741454576
RvY_07878	8	-0.393430550453881	0.878743922331694	0.125	0.988586912623156	0.0798287035463353
RvY_07879-1	8	-0.759998213479724	1.66044788393396	0.125	1.8680038694257	0.304204284146694
RvY_07880-1	8	0.363235006489464	0.877841298683786	0	0.877841298683786	0.107622119423382
RvY_07881-1	8	-0.317532123069155	0.410066384386284	0	0.410066384386284	0.0241084133943638
RvY_07882-1	8	-0.394971757460955	0.469477174119724	0	0.469477174119724	0.0221339737494928
RvY_07883-1	8	0.329448223492883	0.707817933735058	0.125	0.79629517545194	0.0432094205970495
RvY_07884	8	0.936319945482825	0.863327956647798	0	0.863327956647798	0.0816442403020558
RvY_07885-1	8	-1.24951242582965	1.10684739999538	0	1.10684739999538	0.189541976664901
RvY_07886-1	8	-0.0154164676587705	0.291562429635568	0.375	0.400898340748906	0.0162481350635693
RvY_07887-1	8	-0.469237400368531	0.787789616772108	0.125	0.886263318868622	0.0756941197917736
RvY_07888	8	-0.327153833352175	0.310803451962072	0	0.310803451962072	0.016060314921433
RvY_07889-1	8	-0.0549078950203524	0.376680608035879	0.375	0.517935836049334	0.0235521732513873
RvY_07890-1	8	-0.182996681666025	0.954411688270886	0.375	1.31231607137247	0.12976058728209
RvY_07891-1	8	-1.51726878602889	1.91113213643399	0	1.91113213643399	0.451616396236566
RvY_07892-1	8	0.278687792144373	0.573990188138556	0	0.573990188138556	0.0460464808544649
RvY_07893-1	8	0.0582251564666671	0.889655906993687	0.5	1.33448386049053	0.104482797608129
RvY_07894	8	-0.457649892777156	0.603770828333597	0	0.603770828333597	0.0412342890183022
RvY_07895-1	8	-0.415803706252707	1.17927533371926	0.25	1.47409416714907	0.157193169535639
RvY_07896-1	8	-0.562919347989707	0.656904851903147	0	0.656904851903147	0.0617275586644894
RvY_07897-1	8	-0.0869067328864844	0.245293635351458	0.125	0.27595533977039	0.00630650193856762
RvY_07898-1	8	0.771429663329992	0.920481188990204	0	0.920481188990204	0.0966387688723064
RvY_07899-1	8	-0.574922999711768	0.745536141437274	0	0.745536141437274	0.0942682616999491
RvY_07900-1	8	0.469164476837176	0.854924392474069	0.125	0.961789941533327	0.111364380395246
RvY_07901-1	8	0.585518581973148	1.13655088647124	0.125	1.27861974728015	0.116446450433992
RvY_07902-1	8	-0.205577620709248	0.465942131785417	0	0.465942131785417	0.0267307843283682
RvY_07903-1	8	0.0129643807096441	0.762200213588163	0.5	1.14330032038224	0.0678650053490849
RvY_07904	8	-0.590835891774128	1.33388616046102	0	1.33388616046102	0.166982273326836
RvY_07906-1	8	0.341818801771609	0.663849123931773	0.125	0.746830264423244	0.043397948457634
RvY_07907-1	8	-0.652632122568129	0.464979227021211	0	0.464979227021211	0.022411469891134
RvY_07908-1	8	-0.45324672424181	0.509825651070436	0	0.509825651070436	0.0307592806083476
RvY_07909-2	8	0.163820790996271	0.829529590727262	0.25	1.03691198840908	0.0838396697693347
RvY_07911-1	8	0.473945996325834	0.571601509105095	0	0.571601509105095	0.0288929830554089
RvY_07913	8	0.41697027293974	0.507883818161524	0	0.507883818161524	0.0253786909545535
RvY_07914-1	8	-0.251342973577402	0.599656305744079	0.125	0.674613343962089	0.0335173887962158
RvY_07915-1	8	0.174347383784631	0.585668246100823	0.125	0.658876776863426	0.0296991892121041
RvY_07916-1	8	-0.602524018774384	0.750771159672109	0	0.750771159672109	0.0883479383775356
RvY_07917	8	-0.869291884518526	1.1889317981511	0	1.1889317981511	0.144158535353748
RvY_07918-1	8	-0.447882069480936	1.04078394020146	0.125	1.17088193272664	0.112925730698656
RvY_07919-1	8	0.227355302830219	0.844632697645362	0	0.844632697645362	0.0781128039877837
RvY_07920	8	-0.322943974150699	0.730159195018737	0.125	0.821429094396079	0.062805481889387
RvY_07921-1	8	0.0389172640406467	0.842256949660847	0.25	1.05282118707606	0.0670008921432194
RvY_07922-1	8	0.231630942453639	0.681677026546866	0.125	0.766886654865224	0.0575254656854819
RvY_07923-1	8	0.897188801013741	0.977830728483161	0	0.977830728483161	0.124007894519194
RvY_07924-1	8	-0.189994366865495	0.878000504528927	0.25	1.09750063066116	0.0839616368271082
RvY_07925-1	8	0.227054914135691	0.818094073183196	0.25	1.02261759147899	0.0813677186918211
RvY_07926-1	8	0.127917554975349	0.366285561093954	0.125	0.412071256230699	0.0182723397237789
RvY_07928	8	-0.427153193369707	0.753167156847839	0	0.753167156847839	0.0685753824191939
RvY_07929-1	8	0.360102661427299	0.274614063923262	0	0.274614063923262	0.0112848850619248
RvY_07931-1	8	0.291701925563711	0.405591807331124	0	0.405591807331124	0.0150385417401646
RvY_07932-1	8	0.551164860555643	0.894205383999808	0	0.894205383999808	0.0974467929059317
RvY_07933-1	8	0.378257691310857	0.265241081397479	0	0.265241081397479	0.0108131348032794
RvY_07934-1	8	0.315705328323485	0.421697394649335	0	0.421697394649335	0.0191355125858087
RvY_07935-1	8	-0.100025335630689	0.391402275551201	0.25	0.489252844439001	0.024600446865731
RvY_07936-1	8	-0.162100177503333	0.860299919237617	0.25	1.07537489904702	0.0845444634162566
RvY_07937-1	8	-0.457437228037217	0.999732880251345	0	0.999732880251345	0.0983656301853412
RvY_07938-1	8	0.274459026555964	0.212615536745128	0	0.212615536745128	0.00740114242077067
RvY_07939-1	8	0.415299138098424	0.546278228219642	0	0.546278228219642	0.0262452116446515
RvY_07940-1	8	-0.264611112057731	0.520311271553102	0.125	0.58535018049724	0.0387461882320167
RvY_07941-1	8	-0.246437871756761	0.246512745260944	0	0.246512745260944	0.0103939648481817
RvY_07943-1	8	-0.390278678160606	0.842577178958187	0.125	0.94789932632796	0.0828438739034896
RvY_07944	8	-0.288032344758722	0.765351985142337	0.125	0.861020983285129	0.0777787914350229
RvY_07945-1	8	-0.45828822519766	0.634875004171791	0	0.634875004171791	0.0674357891767052
RvY_07946	8	0.116392076995052	0.614518025747865	0.5	0.921777038621797	0.0513495266118922
RvY_07947	8	0.133439908632166	0.489220579315292	0.25	0.611525724144115	0.0333351042909633
RvY_07948-1	8	-0.369637258720508	0.882215209695717	0.125	0.992492110907682	0.0925107876084263
RvY_07949-1	8	-0.247545962084269	0.342630493780361	0	0.342630493780361	0.0192459681191139
RvY_07950-1	8	0.182314425205515	0.323450867484906	0.125	0.363882225920519	0.0127551795636247
RvY_07951-1	8	-0.501150744533267	0.481503092390909	0	0.481503092390909	0.0289539153585614
RvY_07952-1	8	-0.708811851361133	0.841486638547304	0	0.841486638547304	0.0633953157835138
RvY_07953-1	8	-0.231701580987425	0.498070917528776	0.125	0.560329782219873	0.0369033142892997
RvY_07954-1	8	0.449741489087068	0.332716898139094	0	0.332716898139094	0.0102929890313872
RvY_07955-1	8	0.00810472748611391	0.297410403145344	0.5	0.446115604718016	0.0128296284301334
RvY_07956-1	8	-1.19617662281585	1.41102609134219	0	1.41102609134219	0.295184579453392
RvY_07957-1	8	-0.429309230476087	0.878181172351617	0	0.878181172351617	0.11153464518499
RvY_07958-1	8	0.438096652449787	0.631681293226957	0	0.631681293226957	0.0348189890908187
RvY_07959-1	8	0.576870102607509	0.575172394841752	0	0.575172394841752	0.0379030540006088
RvY_07960-1	8	0.0760408344793563	0.204366291007298	0.125	0.22991207738321	0.00394991100694082
RvY_07961-1	8	-0.795180861334858	0.903986580379736	0	0.903986580379736	0.107278406204017
RvY_07962-1	8	-0.242986091766387	0.539850365907722	0.25	0.674812957384652	0.0394110797953564
RvY_07963-1	8	-0.239355234565105	0.656821334476704	0.125	0.738924001286292	0.0504688302118714
RvY_07964-1	8	-0.340579091768747	0.419207041305582	0	0.419207041305582	0.0225143185315485
RvY_07966	8	-0.31672481157762	1.33286017660766	0.375	1.83268274283553	0.256805155031373
RvY_07967-1	8	-0.426031534177733	0.848856729319436	0	0.848856729319436	0.0836179798761542
RvY_07968-1	8	-0.295842443753748	0.811646136544658	0	0.811646136544658	0.0692676774981196
RvY_07969-1	8	0.145513471635873	0.667311580541769	0.25	0.834139475677212	0.0638123736386413
RvY_07970-1	8	-0.0963655244916186	1.67787162930967	0.375	2.30707349030079	0.277610716884456
RvY_07971-1	8	0.0978725886395312	0.259697211130713	0.125	0.292159362522053	0.0073615525547334
RvY_07972-1	8	0.000198011848463937	0.438645000291791	0.5	0.657967500437686	0.0191219586537718
RvY_07973-1	8	-0.206156505897051	0.421218842262738	0	0.421218842262738	0.0168981931566944
RvY_07974-1	8	0.0751639867359571	0.266890890274272	0.375	0.366974974127124	0.00903663305621452
RvY_07975-1	8	-0.121098769882979	0.698558303600852	0.25	0.873197879501064	0.0503386963922273
RvY_07976-1	8	1.11783373019483	1.19252165377567	0	1.19252165377567	0.168328346803131
RvY_07977-1	8	-0.539569677481203	1.34247887669934	0.125	1.51028873628676	0.174920214509526
RvY_07978-1	8	-0.983992770153785	1.52514827978994	0.125	1.71579181476369	0.278246817046051
RvY_07979-1	8	0.2632311321242	0.462872598343451	0.125	0.520731673136382	0.0269148182017219
RvY_07980-1	8	-0.59071973070163	1.01208171656606	0.125	1.13859193113681	0.131733607406163
RvY_07981-1	8	-0.0424022765599825	0.995690170221082	0.5	1.49353525533162	0.0890801691782651
RvY_07982-1	8	-1.37581818727023	1.37077253316948	0	1.37077253316948	0.181206482858055
RvY_07983-1	8	0.289337885626487	0.667863878390067	0.125	0.751346863188826	0.0590235975756775
RvY_07984-1	8	0.0691058515267148	0.469235453587266	0.375	0.645198748682491	0.0320903839014158
RvY_07985-1	8	0.210010071201133	0.941467737893836	0.125	1.05915120513057	0.0868761035898144
RvY_07986-1	8	-0.449744542502861	0.702838832086753	0	0.702838832086753	0.0435426762994683
RvY_07987-1	8	0.0361858425774652	0.402964068801178	0.375	0.55407559460162	0.0185658462016629
RvY_07988-1	8	-0.0702741558792855	0.489243680013629	0.125	0.550399140015332	0.0289526674946829
RvY_07989-1	8	-0.365051416550199	1.01090060169437	0.25	1.26362575211797	0.135853983840117
RvY_07990-1	8	0.511762689069485	1.1859363863203	0.25	1.48242048290037	0.229467658582947
RvY_07991-1	8	-0.15501776155821	0.879557090967467	0.25	1.09944636370933	0.0781173670979615
RvY_07992-1	8	-0.341769399432777	0.639322967160154	0	0.639322967160154	0.04719111337308
RvY_07993-1	8	0.563777959321016	0.809585468539841	0	0.809585468539841	0.0796043572727671
RvY_07994	8	0.405447325071923	0.618748134909568	0.125	0.696091651773263	0.046534442896665
RvY_07995-1	8	0.169174741544455	0.6617594156651	0.125	0.744479342623238	0.0427848919488787
RvY_07996-1	8	0.394947334374441	0.851020868841693	0.125	0.957398477446905	0.0749699194416164
RvY_07997-1	8	-0.667390635987032	0.832959526568679	0	0.832959526568679	0.115398553686003
RvY_07998	8	0.20234614493385	0.414547756855251	0.125	0.466366226462157	0.0171496897661855
RvY_07999-1	8	0.1968484584674	0.608836701411702	0	0.608836701411702	0.0462431392274017
RvY_08000-1	8	-0.0331279549525935	0.566352273107252	0.5	0.849528409660877	0.0334088074096085
RvY_08001-1	8	0.17346864462859	0.280769343396874	0	0.280769343396874	0.00857803157622248
RvY_08002-1	8	0.603028324362142	0.736835477156481	0	0.736835477156481	0.0573667729362321
RvY_08003-1	8	0.479448397564136	0.888592866611826	0.125	0.999666974938304	0.0811128839872963
RvY_08004-1	8	-0.218370870065767	0.308232443079303	0	0.308232443079303	0.0130848882385676
RvY_08005-1	8	0.4157957269681	0.666690028663746	0.125	0.750026282246714	0.0427206716015147
RvY_08006-1	8	-0.371477565693066	0.556536520131275	0	0.556536520131275	0.0335439224453908
RvY_08007-1	8	-0.516680413651052	0.667725769248878	0	0.667725769248878	0.0454562993323633
RvY_08009-1	8	0.302374664945828	0.599726247017355	0.125	0.674692027894524	0.037350890025698
RvY_08010-1	8	-0.0302009610391546	0.478432419921232	0.375	0.657844577391694	0.0254499370075251
RvY_08011-1	8	0.995540255677245	1.40998012696544	0	1.40998012696544	0.235048151855122
RvY_08012-1	8	0.252049323739942	0.51631492623306	0.125	0.580854292012193	0.0339949897097347
RvY_08013-1	8	-0.0859720453758621	0.46951240637835	0.25	0.586890507972937	0.0302782784855142
RvY_08014-1	8	0.409662206306735	1.26993490807007	0.125	1.42867677157883	0.168854895366612
RvY_08017-1	8	0.812099398539395	0.899546121194759	0	0.899546121194759	0.0849840380636817
RvY_08018-1	8	0.216761948595145	0.609771022889476	0.125	0.68599240075066	0.0412557795125155
RvY_08019-1	8	-0.203344260562584	1.46141802696817	0.375	2.00944978708124	0.210228529810951
RvY_08020-1	8	0.271682953695393	0.780393367149208	0.25	0.97549170893651	0.073324528510311
RvY_08021-1	8	-0.277104525988723	0.549693659479681	0	0.549693659479681	0.0346530096194967
RvY_08022-1	8	0.0779821790658675	0.688234011810095	0.375	0.946321766238881	0.0547687414342994
RvY_08023-1	8	-0.0797549185326001	0.584230560424262	0.25	0.730288200530327	0.0316081520383091
RvY_08024-1	8	-0.591746971788439	0.710345352015125	0	0.710345352015125	0.0597082342944309
RvY_08025-1	8	-0.326261967442537	0.402242783237412	0	0.402242783237412	0.0217732941180273
RvY_08026-1	8	-0.36850641393113	0.997818747743672	0.25	1.24727343467959	0.120341937900927
RvY_08027	8	-0.226104172523222	1.64384059017204	0.375	2.26028081148655	0.301658264339625
RvY_08028-1	8	0.582624148484376	0.770663975808479	0	0.770663975808479	0.0630912983161653
